date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2018-10-17,NFLX,22,"[""10 Hottest Stocks From October 17, 2018"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Afternoon Of Wed., Oct. 17, 2018"", ""36 Stocks Moving In Wednesday's Mid-Day Session"", ""Mid-Day Market Update: Crude Oil Down 2.7%; vTv Therapeutics Shares Spike Higher"", ""The Street Reacts To Netflix's Q3"", ""Mid-Morning Market Update: Markets Open Lower; Abbott Laboratories Posts In-Line Q3 Earnings"", ""After Basking In The Glow Of Netflix Results And Tuesday Rally, Pressure Seems Possible"", ""10 Biggest Price Target Changes For Wednesday"", ""Benzinga's Top Upgrades, Downgrades For October 17, 2018"", ""Raymond James Maintains Outperform on Netflix, Raises Price Target to $435"", ""KeyBanc Downgrades Netflix, Cites A Need For Stronger Revenue Growth"", ""Buckingham Maintains Underperform on Netflix, Raises Price Target to $349"", ""31 Stocks Moving In Wednesday's Pre-Market Session"", ""Citigroup Maintains Buy on Netflix, Raises Price Target to $400"", ""BMO Capital Maintains Outperform on Netflix, Raises Price Target to $440"", ""Canaccord Genuity Maintains Buy on Netflix, Raises Price Target to $470"", ""Netflix shares are trading higher after the company reported EPS of $0.89 beating the $0.68 consensus estimate and revenue of $4.00B, inline with the consensus estimate. Netflix added 6.96M new streaming subscribers in the quarter."", ""iQIYI shares are trading higher after Netflix reported stronger than expected third quarter earnings results. iQIYI runs a service similar to Netflix for the Chinese market."", ""A Peek Into The Markets: US Stock Futures Down Ahead Of Fed Minutes"", ""KeyBanc Downgrades Netflix to Sector Weight""]",[],"10 Hottest Stocks From October 17, 2018 | Benzinga Pro's Top 10 Most-Searched Tickers For Afternoon Of Wed., Oct. 17, 2018 | 36 Stocks Moving In Wednesday's Mid-Day Session | Mid-Day Market Update: Crude Oil Down 2.7%; vTv Therapeutics Shares Spike Higher | The Street Reacts To Netflix's Q3 | Mid-Morning Market Update: Markets Open Lower; Abbott Laboratories Posts In-Line Q3 Earnings | After Basking In The Glow Of Netflix Results And Tuesday Rally, Pressure Seems Possible | 10 Biggest Price Target Changes For Wednesday | Benzinga's Top Upgrades, Downgrades For October 17, 2018 | Raymond James Maintains Outperform on Netflix, Raises Price Target to $435 | KeyBanc Downgrades Netflix, Cites A Need For Stronger Revenue Growth | Buckingham Maintains Underperform on Netflix, Raises Price Target to $349 | 31 Stocks Moving In Wednesday's Pre-Market Session | Citigroup Maintains Buy on Netflix, Raises Price Target to $400 | BMO Capital Maintains Outperform on Netflix, Raises Price Target to $440 | Canaccord Genuity Maintains Buy on Netflix, Raises Price Target to $470 | Netflix shares are trading higher after the company reported EPS of $0.89 beating the $0.68 consensus estimate and revenue of $4.00B, inline with the consensus estimate. Netflix added 6.96M new streaming subscribers in the quarter. | iQIYI shares are trading higher after Netflix reported stronger than expected third quarter earnings results. iQIYI runs a service similar to Netflix for the Chinese market. | A Peek Into The Markets: US Stock Futures Down Ahead Of Fed Minutes | KeyBanc Downgrades Netflix to Sector Weight"
2018-10-18,NFLX,4,"[""S&P Downgrades Netflix From B+ to BB-; Outlook Lowered From Positive to Stable"", ""Netflix Tells Employees To Brace For WSJ Investigation Of Company Culture"", ""The 'Fab 5' Stocks — And Why They're So Important To The Rally"", ""46 Biggest Movers From Yesterday""]",[],S&P Downgrades Netflix From B+ to BB-; Outlook Lowered From Positive to Stable | Netflix Tells Employees To Brace For WSJ Investigation Of Company Culture | The 'Fab 5' Stocks — And Why They're So Important To The Rally | 46 Biggest Movers From Yesterday
2018-10-19,NFLX,1,"[""Wedbush Adds Apple To Best Ideas List, Sees Opportunity In iPhone Upgrades Next Year""]",[],"Wedbush Adds Apple To Best Ideas List, Sees Opportunity In iPhone Upgrades Next Year"
2018-10-22,NFLX,2,"[""Netflix Reports $2B Senior Notes Offering"", ""Bulls & Bears Of The Week: Apple, Disney, Ford, Home Depot And More""]",[],"Netflix Reports $2B Senior Notes Offering | Bulls & Bears Of The Week: Apple, Disney, Ford, Home Depot And More"
2018-10-23,NFLX,5,"[""Netflix, Roku Shares Appear Unaffected Following The Information Article 'Apple to Launch TV Subscription Service Globally'"", ""How To Use Pivot Points In Your Trading"", ""Podcast: FAANG Stocks In The Spotlight As Earnings Season Trudges Along"", ""Netflix Prices €1.1B 4.625% Senior Notes Due 2029, $800M 6.375% Senior Notes Due 2029"", ""Hearing Lead Underwriters For Netflix, Euro Tranches Bond Offering Said Offer Launched At 'Wider Than Price Talk'""]",[],"Netflix, Roku Shares Appear Unaffected Following The Information Article 'Apple to Launch TV Subscription Service Globally' | How To Use Pivot Points In Your Trading | Podcast: FAANG Stocks In The Spotlight As Earnings Season Trudges Along | Netflix Prices €1.1B 4.625% Senior Notes Due 2029, $800M 6.375% Senior Notes Due 2029 | Hearing Lead Underwriters For Netflix, Euro Tranches Bond Offering Said Offer Launched At 'Wider Than Price Talk'"
2018-10-24,NFLX,1,"[""Spotify's Recent Weakness Doesn't Change Morgan Stanley's Bullish Tune""]",[],Spotify's Recent Weakness Doesn't Change Morgan Stanley's Bullish Tune
2018-10-25,NFLX,2,"[""'At Netflix, Radical Transparency and Blunt Firings Unsettle the Ranks' -WSJ"", ""Loup Ventures Finds Phoneless Experiment Freeing, Frustrating""]",[],"'At Netflix, Radical Transparency and Blunt Firings Unsettle the Ranks' -WSJ | Loup Ventures Finds Phoneless Experiment Freeing, Frustrating"
2018-10-26,NFLX,2,"[""Stock Rally Looks Poised To Falter After Amazon, Alphabet Results Disappoint"", ""Amazon, Netflix, Apple Dominate Among Teens""]",[],"Stock Rally Looks Poised To Falter After Amazon, Alphabet Results Disappoint | Amazon, Netflix, Apple Dominate Among Teens"
2018-10-29,NFLX,3,"[""The Latest Tech Wreck Sends Markets Lower; S&P 500, Nasdaq Close In Correction Territory"", ""Snap Shares Up ~2% Mon. Morning; Weekend Article From Techcrunch: 'Should cash-strapped Snapchat sell out? To Netflix?'"", ""Bulls & Bears Of The Week: Caterpillar, eBay, Intel, Morgan Stanley And More""]",[],"The Latest Tech Wreck Sends Markets Lower; S&P 500, Nasdaq Close In Correction Territory | Snap Shares Up ~2% Mon. Morning; Weekend Article From Techcrunch: 'Should cash-strapped Snapchat sell out? To Netflix?' | Bulls & Bears Of The Week: Caterpillar, eBay, Intel, Morgan Stanley And More"
2018-10-30,NFLX,0,[],[],
2018-10-31,NFLX,1,"[""Analysts Stay Bullish On iQiyi After Q3 Print, But Investors Unhappy With Lower Ad Revenue""]",[],"Analysts Stay Bullish On iQiyi After Q3 Print, But Investors Unhappy With Lower Ad Revenue"
2018-11-01,NFLX,2,"[""6 Music Stocks To Watch In 2019"", ""Netflix to Screen 'Roma' Weeks Ahead of Streaming""]",[],6 Music Stocks To Watch In 2019 | Netflix to Screen 'Roma' Weeks Ahead of Streaming
2018-11-02,NFLX,0,[],[],
2018-11-05,NFLX,4,"[""From Bearish To Bullish: Buckingham Upgrades Netflix"", ""10 Biggest Price Target Changes For Monday"", ""Benzinga's Top Upgrades, Downgrades For November 5, 2018"", ""Buckingham Upgrades Netflix to Buy, Raises Price Target to $406""]",[],"From Bearish To Bullish: Buckingham Upgrades Netflix | 10 Biggest Price Target Changes For Monday | Benzinga's Top Upgrades, Downgrades For November 5, 2018 | Buckingham Upgrades Netflix to Buy, Raises Price Target to $406"
2018-11-06,NFLX,2,"[""Long Wait Is Over: Election Day Dawns With Markets Under Light Pressure"", ""Here's What's At Stake For Your Investments In The 2018 Midterms""]",[],Long Wait Is Over: Election Day Dawns With Markets Under Light Pressure | Here's What's At Stake For Your Investments In The 2018 Midterms
2018-11-07,NFLX,3,"[""Several Net-Neutrality-sensitive stocks sharply higher today as US House shifting toward Democrats could be positive for Net Neutrality landscape: Amazon Shares Up 10%, Netflix Up 5.3%, Roku Up 5%"", ""Several Net-Neutrality-Sensitive Stocks Sharply Higher Wed. As US House Shifting Toward Democrats Could Be Positive For Net Neutrality Landscape: Amazon Shares Up 10%, Netflix Up 5.3%, Roku Up 5%"", ""Tariffs, Drug Prices, Legislative Gridlock: What Economists Are Watching Following The Midterm Election""]",[],"Several Net-Neutrality-sensitive stocks sharply higher today as US House shifting toward Democrats could be positive for Net Neutrality landscape: Amazon Shares Up 10%, Netflix Up 5.3%, Roku Up 5% | Several Net-Neutrality-Sensitive Stocks Sharply Higher Wed. As US House Shifting Toward Democrats Could Be Positive For Net Neutrality Landscape: Amazon Shares Up 10%, Netflix Up 5.3%, Roku Up 5% | Tariffs, Drug Prices, Legislative Gridlock: What Economists Are Watching Following The Midterm Election"
2018-11-08,NFLX,2,"[""'Disney's new Netflix rival will be called Disney Plus and launch late 2019' -CNBC"", ""Netflix Chief Content Officer Ted Sarandos Says Plans to Introduce 17 New Original Productions from Asia""]",[],'Disney's new Netflix rival will be called Disney Plus and launch late 2019' -CNBC | Netflix Chief Content Officer Ted Sarandos Says Plans to Introduce 17 New Original Productions from Asia
2018-11-09,NFLX,3,"[""Netflix shares trading down 4.3% after competitor Disney provided additional details for their stand alone streaming service, Disney +, on their earnings call last night."", ""The Street Weighs In On Disney's Q4 Earnings, ESPN And Streaming Among Highlights"", ""Everything We Know About The Disney+ Streaming Service""]",[],"Netflix shares trading down 4.3% after competitor Disney provided additional details for their stand alone streaming service, Disney +, on their earnings call last night. | The Street Weighs In On Disney's Q4 Earnings, ESPN And Streaming Among Highlights | Everything We Know About The Disney+ Streaming Service"
2018-11-12,NFLX,1,"[""Citron's Andrew Left Says Netflix Only Short Position Among FANG's""]",[],Citron's Andrew Left Says Netflix Only Short Position Among FANG's
2018-11-13,NFLX,2,"[""The Legacy Of Stan Lee: Marvel Comics Mastermind, Box Office Gold"", ""Day After Selloff, Earnings, Trade News Seem To Offer Lift""]",[],"The Legacy Of Stan Lee: Marvel Comics Mastermind, Box Office Gold | Day After Selloff, Earnings, Trade News Seem To Offer Lift"
2018-11-14,NFLX,3,"[""Citron's Andrew Left, On CNBC, Highlights He's Currently Short Netflix"", ""Moderate Inflation, Positive Retail Earnings Offer Lift In Back-And-Forth Market"", ""'Netflix is testing a mobile-only subscription to make its service more affordable' -TechCrunch""]",[],"Citron's Andrew Left, On CNBC, Highlights He's Currently Short Netflix | Moderate Inflation, Positive Retail Earnings Offer Lift In Back-And-Forth Market | 'Netflix is testing a mobile-only subscription to make its service more affordable' -TechCrunch"
2018-11-15,NFLX,0,[],[],
2018-11-16,NFLX,1,"[""Viacom's Paramount Says It Has Signed A Multi-Picture Film Deal With Netflix""]",[],Viacom's Paramount Says It Has Signed A Multi-Picture Film Deal With Netflix
2018-11-19,NFLX,1,"[""Several tech and tech-related stocks moving lower despite no company-specific news; Move may be linked to reports Apple cut iPhone production orders, as well as sell off in the overall market.""]",[],"Several tech and tech-related stocks moving lower despite no company-specific news; Move may be linked to reports Apple cut iPhone production orders, as well as sell off in the overall market."
2018-11-20,NFLX,2,"[""Report: Amazon Makes A Play For Disney's Regional Sports Networks"", ""Tech Shares, Retailer Earnings Roil Markets In Continuing Sell-Off""]",[],"Report: Amazon Makes A Play For Disney's Regional Sports Networks | Tech Shares, Retailer Earnings Roil Markets In Continuing Sell-Off"
2018-11-21,NFLX,1,"[""A Perspective On The Recent Meltdown In FAANG Stocks""]",[],A Perspective On The Recent Meltdown In FAANG Stocks
2018-11-23,NFLX,0,[],[],
2018-11-26,NFLX,0,[],[],
2018-11-27,NFLX,4,"[""Analyst: FANG Stocks Growth Fundamentals Remain Relatively Strong"", ""YouTube Unit Of Alphabet Inc's Google Says Aims To Make All Future Original Programming Ad-Supported; Say Strategy Shift Follows Global User And Advertiser Demand"", ""Netflix To Unveil Slate Of Original Animated Content From Roald Dahl Story Universe"", ""Netflix Form 4 Filing By CEO Reed Hastings Shows Exec. Exercised Options With Expiration Jan. 2, 2019 For ~78K Shares, Sold All Shares In Open Market; Hastings Has 0 Shares In Netflix; However Hastings' Trust Owns Options For ~5.56M Shares""]",[],"Analyst: FANG Stocks Growth Fundamentals Remain Relatively Strong | YouTube Unit Of Alphabet Inc's Google Says Aims To Make All Future Original Programming Ad-Supported; Say Strategy Shift Follows Global User And Advertiser Demand | Netflix To Unveil Slate Of Original Animated Content From Roald Dahl Story Universe | Netflix Form 4 Filing By CEO Reed Hastings Shows Exec. Exercised Options With Expiration Jan. 2, 2019 For ~78K Shares, Sold All Shares In Open Market; Hastings Has 0 Shares In Netflix; However Hastings' Trust Owns Options For ~5.56M Shares"
2018-11-28,NFLX,4,"[""Tiger Woods, Discovery Strike Content Partnership"", ""Netflix shares are trading higher amid reports the company is planning to boost original content in Europe."", ""'Netflix to ramp up productions in Europe in 2019 -Financial Times"", ""Powell Stepping Up To Stage With Weekend China Talks Waiting in Wings""]",[],"Tiger Woods, Discovery Strike Content Partnership | Netflix shares are trading higher amid reports the company is planning to boost original content in Europe. | 'Netflix to ramp up productions in Europe in 2019 -Financial Times | Powell Stepping Up To Stage With Weekend China Talks Waiting in Wings"
2018-11-29,NFLX,0,[],[],
2018-11-30,NFLX,0,[],[],
2018-12-03,NFLX,3,"[""Netflix On Conference Call Says No More Chance Of Co. Getting Into China Than There Was Last Year"", ""Netflix Chief Content Officer At Conference Says Will Look At Sports If It Becomes 'Next Best Place To Spend $10B', But Not Case Today"", ""Jim Cramer Gives His Opinion On Netflix, Kraft Heinz And More""]",[],"Netflix On Conference Call Says No More Chance Of Co. Getting Into China Than There Was Last Year | Netflix Chief Content Officer At Conference Says Will Look At Sports If It Becomes 'Next Best Place To Spend $10B', But Not Case Today | Jim Cramer Gives His Opinion On Netflix, Kraft Heinz And More"
2018-12-04,NFLX,4,"[""Short Sellers Take $23B Hit As US Markets Bounce Back"", ""Netflix Option Alert: Jan 18 $400 Calls Sweep (2) near the Ask: 725 @ $0.41 vs 12300 OI; Earnings 1/22 After Close [est] Ref=$292.41"", ""Netflix To 'Friends' Fans: We'll Be There For You (For Another Year)"", ""Netflix Renews 'Friends' Rerun Deal""]",[],Short Sellers Take $23B Hit As US Markets Bounce Back | Netflix Option Alert: Jan 18 $400 Calls Sweep (2) near the Ask: 725 @ $0.41 vs 12300 OI; Earnings 1/22 After Close [est] Ref=$292.41 | Netflix To 'Friends' Fans: We'll Be There For You (For Another Year) | Netflix Renews 'Friends' Rerun Deal
2018-12-06,NFLX,2,"[""UK Parliament Leaks Facebook Emails Suggesting Anti-Competitive Inclinations"", ""A Bullish View On A New Sector ETF""]",[],UK Parliament Leaks Facebook Emails Suggesting Anti-Competitive Inclinations | A Bullish View On A New Sector ETF
2018-12-07,NFLX,0,[],[],
2018-12-10,NFLX,1,"[""Most FAANG Stocks Are In Bear Territory — But Still A Good Bet For Long-Term Investors""]",[],Most FAANG Stocks Are In Bear Territory — But Still A Good Bet For Long-Term Investors
2018-12-11,NFLX,2,"[""Netflix Option Alert: Jan 25 $350 Calls Sweep (6) near the Ask: 675 @ $1.819 vs 18 OI; Earnings 1/22 After Close [est] Ref=$273.105"", ""CORRECTION: Deutsche Bank Did Not Initiate On Netflix This Morning; Bloomberg Reported Stock Was Initiated With Sell Rating At DZ Bank; However, We Are Not Yet Able To Confirm This Initiation At DZ Bank""]",[],"Netflix Option Alert: Jan 25 $350 Calls Sweep (6) near the Ask: 675 @ $1.819 vs 18 OI; Earnings 1/22 After Close [est] Ref=$273.105 | CORRECTION: Deutsche Bank Did Not Initiate On Netflix This Morning; Bloomberg Reported Stock Was Initiated With Sell Rating At DZ Bank; However, We Are Not Yet Able To Confirm This Initiation At DZ Bank"
